# #pres-data,#real-data
0.05,0.00
0.36,0.00
0.29,0.00
0.70,0.00
1.75,0.00
1.63,0.00
1.15,0.00
0.48,0.00
0.24,0.00
0.20,0.00
0.19,0.00
0.24,0.00
0.19,0.00
0.27,0.00
0.47,0.00
0.92,0.00
1.48,0.00
1.46,0.00
1.15,0.00
0.44,0.00
0.21,0.00
0.12,0.00
0.12,0.00
0.23,0.00
0.32,0.00
0.53,0.00
0.50,0.00
0.74,0.00
1.53,0.00
1.52,0.00
1.15,0.00
0.47,0.00
0.21,0.00
0.17,0.00
0.20,0.00
0.31,0.00
0.31,0.00
0.48,0.00
0.52,0.00
0.84,0.00
1.60,0.00
1.53,0.00
1.08,0.00
0.44,0.00
0.21,0.00
0.19,0.00
0.22,0.00
0.32,0.00
0.27,0.00
0.37,0.00
0.47,0.00
1.03,0.00
1.73,0.00
1.59,0.00
1.03,0.00
0.43,0.00
0.23,0.00
0.22,0.00
0.24,0.00
0.26,0.00
0.19,0.00
0.23,0.00
0.31,0.00
0.81,0.00
1.37,0.00
1.35,0.00
1.33,0.00
0.96,0.00
0.44,0.00
0.32,0.00
0.28,0.00
0.23,0.00
0.17,0.00
0.15,0.00
0.13,0.00
0.29,0.00
0.55,0.00
0.81,0.00
19.44,0.00
38.85,0.00
8.49,0.00
0.93,0.00
0.63,0.00
1.10,0.00
6.08,0.00
8.19,0.00
0.91,0.00
0.47,0.00
1.18,0.00
5.04,0.00
107.25,0.00
142.10,0.00
45.65,0.00
4.56,0.00
4.85,377.33
127.55,0.00
149.04,188.67
211.57,94.33
213.26,188.67
213.71,94.33
212.12,188.67
211.65,94.33
207.05,94.33
218.79,94.33
197.77,94.33
184.74,94.33
1.45,0.00
2.42,0.00
2.36,0.00
1.32,0.00
4.84,0.00
7.67,0.00
8.98,0.00
6.54,0.00
3.74,0.00
3.88,0.00
4.74,0.00
6.02,0.00
8.66,0.00
8.52,0.00
7.16,0.00
9.99,0.00
8.95,0.00
10.56,0.00
9.49,0.00
5.68,0.00
7.59,0.00
8.56,0.00
8.45,0.00
12.77,0.00
11.27,0.00
7.85,0.00
3.47,0.00
2.33,0.00
2.89,0.00
4.44,0.00
7.21,0.00
9.46,0.00
3.39,0.00
0.84,0.00
0.43,0.00
0.22,0.00
0.39,0.00
1.67,0.00
4.52,0.00
3.15,0.00
4.09,0.00
11.74,0.00
17.70,0.00
6.58,94.33
9.48,0.00
9.53,0.00
12.34,0.00
8.03,0.00
29.17,188.67
27.74,0.00
21.34,94.33
20.09,94.33
16.08,188.67
24.88,0.00
53.74,94.33
35.27,283.00
26.81,0.00
37.75,0.00
42.05,94.33
47.37,94.33
1.41,0.00
0.95,0.00
1.17,0.00
2.65,0.00
1.08,0.00
3.07,0.00
9.74,94.33
19.62,0.00
9.94,0.00
2.82,0.00
1.03,0.00
0.94,0.00
2.87,0.00
6.13,0.00
6.26,0.00
6.15,0.00
8.47,94.33
16.33,0.00
6.18,0.00
3.69,0.00
4.62,0.00
6.57,0.00
6.32,0.00
4.91,0.00
2.65,0.00
0.69,0.00
0.82,0.00
3.24,0.00
0.84,0.00
4.30,0.00
2.28,0.00
0.39,0.00
4.55,0.00
2.96,0.00
1.80,0.00
3.98,0.00
4.41,94.33
0.11,0.00
0.15,0.00
0.21,0.00
0.23,0.00
0.59,0.00
0.68,0.00
0.47,0.00
0.30,0.00
0.34,0.00
0.25,0.00
1.46,0.00
11.14,0.00
16.46,0.00
14.78,0.00
16.65,0.00
17.25,94.33
12.61,0.00
8.68,0.00
17.58,0.00
24.66,0.00
22.49,0.00
6.84,0.00
4.18,0.00
0.12,0.00
0.11,0.00
0.17,0.00
0.06,0.00
0.27,0.00
8.65,0.00
8.67,94.33
10.38,0.00
11.20,0.00
10.54,0.00
10.41,0.00
12.76,0.00
14.13,0.00
14.96,94.33
21.51,0.00
16.64,0.00
8.33,94.33
5.36,94.33
4.09,94.33
5.94,94.33
7.07,0.00
3.34,0.00
0.55,0.00
0.65,94.33
4.71,0.00
11.41,0.00
30.52,0.00
39.14,0.00
34.06,94.33
36.99,94.33
35.13,0.00
30.54,0.00
22.15,0.00
17.34,0.00
15.52,94.33
27.20,0.00
32.54,0.00
12.90,0.00
7.58,94.33
1.53,0.00
2.29,0.00
4.05,0.00
13.55,0.00
43.61,0.00
44.86,0.00
10.96,0.00
2.70,0.00
1.85,94.33
3.48,0.00
9.23,0.00
1.51,0.00
3.63,0.00
7.36,0.00
6.32,94.33
9.89,0.00
11.05,0.00
4.85,0.00
2.93,0.00
1.49,0.00
0.75,0.00
0.42,0.00
0.23,0.00
1.52,0.00
4.23,0.00
1.64,0.00
0.21,0.00
0.34,0.00
13.72,0.00
1.43,0.00
0.31,0.00
0.29,0.00
1.65,0.00
2.89,0.00
7.39,0.00
1.91,0.00
2.22,0.00
1.15,0.00
0.95,0.00
1.60,0.00
1.24,0.00
0.74,0.00
0.26,0.00
0.15,0.00
0.09,0.00
0.10,0.00
0.15,0.00
0.29,0.00
0.64,0.00
0.49,0.00
0.68,0.00
1.59,0.00
1.55,0.00
0.94,0.00
0.28,0.00
0.11,0.00
0.26,0.00
0.28,0.00
0.55,0.00
0.63,0.00
0.91,0.00
0.72,0.00
1.28,0.00
2.13,0.00
2.10,0.00
1.21,0.00
0.41,0.00
0.20,0.00
0.21,0.00
0.30,0.00
0.47,0.00
0.36,0.00
0.49,0.00
0.79,0.00
1.50,0.00
2.34,0.00
2.29,0.00
1.30,0.00
0.51,0.00
0.24,0.00
0.24,0.00
0.32,0.00
0.35,0.00
0.26,0.00
0.32,94.33
0.44,0.00
0.79,0.00
1.70,0.00
2.65,0.00
6.77,0.00
3.91,0.00
1.27,0.00
0.74,0.00
0.61,0.00
0.81,0.00
1.88,0.00
1.76,0.00
1.40,0.00
1.32,0.00
1.67,0.00
2.46,0.00
3.84,0.00
4.10,0.00
1.62,0.00
0.69,0.00
0.86,0.00
1.89,0.00
2.85,0.00
0.55,0.00
0.24,0.00
0.34,0.00
1.01,0.00
3.74,0.00
57.87,0.00
83.96,0.00
26.51,0.00
15.74,0.00
132.51,188.67
183.63,283.00
208.84,94.33
230.46,188.67
216.15,377.33
227.08,377.33
227.36,754.67
226.99,94.33
222.60,188.67
213.72,188.67
203.64,94.33
196.27,94.33
1.63,0.00
2.09,0.00
2.72,0.00
2.72,0.00
4.06,0.00
8.35,0.00
7.50,0.00
7.50,0.00
3.68,0.00
2.19,0.00
2.24,0.00
3.57,0.00
5.19,0.00
6.54,0.00
8.17,0.00
6.72,0.00
6.98,0.00
10.30,0.00
6.04,0.00
2.87,0.00
3.60,0.00
2.66,0.00
4.66,0.00
9.10,0.00
7.50,0.00
5.70,0.00
2.49,0.00
2.21,0.00
3.67,0.00
4.86,0.00
6.75,0.00
6.00,0.00
1.80,0.00
0.58,0.00
0.40,0.00
0.33,0.00
1.22,0.00
3.18,0.00
0.26,0.00
2.21,0.00
7.15,0.00
19.72,0.00
15.41,0.00
15.79,0.00
4.11,0.00
1.79,0.00
4.25,0.00
3.03,0.00
2.67,0.00
3.42,94.33
13.63,94.33
18.51,0.00
21.55,0.00
22.42,94.33
22.19,188.67
19.59,0.00
14.50,94.33
11.73,94.33
4.41,0.00
3.77,94.33
5.83,0.00
4.19,0.00
7.93,0.00
8.09,0.00
9.75,94.33
10.71,0.00
6.87,0.00
6.69,0.00
7.71,0.00
6.55,0.00
5.55,0.00
5.39,0.00
4.08,0.00
5.92,0.00
5.91,0.00
8.63,0.00
7.04,0.00
6.33,0.00
6.89,0.00
7.23,0.00
5.97,0.00
1.99,0.00
0.81,0.00
1.38,0.00
4.48,0.00
8.00,0.00
0.89,0.00
4.19,0.00
0.98,0.00
1.70,0.00
4.65,0.00
6.30,0.00
3.14,0.00
1.15,0.00
0.74,0.00
1.02,0.00
1.03,0.00
0.92,0.00
2.96,0.00
1.02,0.00
0.33,0.00
10.06,0.00
4.77,0.00
4.78,0.00
2.23,0.00
1.57,0.00
4.59,0.00
2.48,0.00
0.84,0.00
0.53,0.00
3.35,0.00
0.43,0.00
0.37,0.00
5.89,0.00
6.56,0.00
9.81,0.00
17.85,0.00
14.35,0.00
6.30,0.00
4.67,0.00
4.77,0.00
5.94,0.00
5.52,0.00
3.38,0.00
4.10,0.00
5.66,0.00
7.48,0.00
10.36,0.00
20.39,0.00
18.59,0.00
6.90,0.00
4.56,0.00
4.48,0.00
4.15,0.00
4.30,94.33
11.03,94.33
9.45,0.00
8.64,0.00
10.94,0.00
15.27,0.00
24.43,0.00
33.55,94.33
26.47,0.00
23.05,0.00
25.56,0.00
34.36,0.00
35.76,0.00
40.99,94.33
40.06,94.33
22.22,0.00
17.52,0.00
29.76,0.00
45.95,0.00
46.70,0.00
36.47,0.00
32.10,0.00
24.39,0.00
12.06,0.00
2.87,0.00
1.99,94.33
3.93,0.00
8.88,94.33
13.18,0.00
36.13,94.33
25.30,0.00
7.33,94.33
1.33,94.33
1.10,0.00
1.35,0.00
1.27,0.00
0.62,0.00
0.26,0.00
0.64,0.00
4.95,0.00
11.50,0.00
10.47,0.00
9.68,0.00
6.18,0.00
1.86,0.00
3.14,0.00
1.63,0.00
3.03,0.00
0.44,0.00
1.64,0.00
0.09,0.00
0.17,0.00
0.23,0.00
0.43,0.00
0.38,0.00
0.30,0.00
0.20,0.00
0.10,0.00
0.08,0.00
0.12,0.00
0.37,0.00
0.81,0.00
3.10,0.00
1.81,0.00
8.77,0.00
11.92,0.00
8.20,0.00
2.16,0.00
0.58,0.00
0.34,0.00
0.48,0.00
0.34,0.00
8.20,0.00
10.88,0.00
4.72,0.00
5.04,0.00
9.64,0.00
10.53,0.00
1.14,0.00
0.45,0.00
0.11,0.00
0.13,0.00
0.24,0.00
0.35,0.00
0.52,0.00
0.85,0.00
1.47,0.00
2.45,0.00
4.59,0.00
4.32,0.00
1.59,0.00
0.38,0.00
0.13,0.00
0.14,0.00
0.26,0.00
0.28,0.00
0.38,0.00
0.53,0.00
0.96,0.00
1.80,0.00
3.76,0.00
4.17,0.00
1.52,0.00
0.38,0.00
0.14,0.00
0.15,0.00
0.27,0.00
0.23,0.00
0.30,0.00
0.25,0.00
0.31,0.00
0.83,0.00
1.69,0.00
3.74,0.00
4.31,0.00
2.18,0.00
0.71,0.00
0.42,0.00
0.52,0.00
0.33,0.00
0.26,0.00
0.16,0.00
0.14,0.00
0.39,0.00
1.61,0.00
12.51,0.00
17.12,0.00
12.41,0.00
6.45,0.00
3.57,0.00
3.25,0.00
8.09,0.00
22.22,0.00
17.69,0.00
5.37,0.00
3.11,0.00
5.41,0.00
37.91,0.00
61.97,0.00
46.86,0.00
28.97,0.00
20.31,0.00
31.74,0.00
56.46,0.00
56.26,94.33
39.46,0.00
28.64,0.00
40.31,0.00
47.77,0.00
55.33,0.00
58.31,188.67
41.40,188.67
31.13,0.00
30.29,0.00
31.83,94.33
29.71,0.00
29.41,0.00
31.57,0.00
35.58,94.33
34.88,0.00
34.98,0.00
38.62,0.00
47.63,0.00
50.56,0.00
47.63,0.00
44.38,0.00
44.15,94.33
40.24,0.00
42.46,0.00
44.88,0.00
38.44,0.00
30.78,0.00
17.84,0.00
13.14,0.00
10.41,0.00
6.48,94.33
3.22,0.00
1.93,0.00
7.46,0.00
31.45,94.33
42.86,0.00
14.51,0.00
5.65,94.33
16.64,94.33
21.91,0.00
17.28,0.00
26.55,0.00
26.58,94.33
21.98,0.00
11.61,0.00
7.27,0.00
9.72,0.00
11.77,0.00
25.48,0.00
22.35,0.00
20.87,0.00
21.28,188.67
25.26,0.00
23.03,0.00
21.41,94.33
15.87,94.33
16.95,0.00
21.99,0.00
26.82,0.00
16.61,0.00
21.98,0.00
34.51,0.00
15.70,0.00
10.52,0.00
67.56,0.00
32.95,0.00
26.58,0.00
20.04,0.00
30.45,0.00
72.29,0.00
37.00,94.33
37.35,0.00
23.10,0.00
47.05,188.67
24.08,0.00
23.53,0.00
27.87,0.00
43.65,0.00
71.27,0.00
35.84,94.33
3.29,0.00
39.58,0.00
77.17,94.33
74.33,0.00
65.51,0.00
60.93,94.33
39.77,94.33
17.12,94.33
17.91,94.33
25.03,0.00
61.71,94.33
49.12,0.00
57.12,0.00
74.21,0.00
64.74,188.67
29.20,0.00
36.83,0.00
58.34,0.00
31.50,283.00
39.43,94.33
40.82,0.00
52.45,0.00
69.92,94.33
69.22,0.00
65.51,94.33
52.67,0.00
55.17,0.00
64.98,0.00
64.73,188.67
60.32,0.00
56.56,0.00
61.50,0.00
72.53,94.33
66.76,0.00
61.85,0.00
48.74,94.33
52.58,0.00
60.50,0.00
58.96,94.33
38.15,0.00
49.90,0.00
65.51,188.67
51.17,94.33
53.31,0.00
44.42,188.67
19.85,94.33
21.59,0.00
18.04,0.00
26.89,94.33
31.31,0.00
36.96,0.00
35.07,0.00
47.71,94.33
32.77,188.67
13.77,94.33
20.57,0.00
22.09,0.00
34.94,94.33
27.05,188.67
24.18,0.00
39.38,94.33
45.44,188.67
44.83,188.67
31.68,0.00
57.07,0.00
50.31,0.00
61.14,0.00
95.46,188.67
69.34,0.00
38.18,0.00
34.22,0.00
38.08,94.33
37.10,94.33
2.08,0.00
81.52,0.00
27.22,0.00
20.24,0.00
46.04,0.00
74.70,0.00
72.59,0.00
43.63,0.00
50.74,0.00
43.59,0.00
39.85,0.00
29.85,0.00
26.61,0.00
24.41,94.33
11.53,0.00
4.92,0.00
6.97,0.00
2.26,0.00
1.60,0.00
0.51,0.00
1.08,0.00
5.95,0.00
5.33,0.00
11.44,0.00
17.30,0.00
14.83,0.00
21.95,0.00
1.49,0.00
1.11,0.00
2.25,94.33
17.24,0.00
17.60,0.00
10.95,0.00
1.97,0.00
0.80,0.00
0.26,0.00
0.33,0.00
0.41,0.00
0.54,0.00
4.08,0.00
9.94,0.00
12.28,0.00
17.79,0.00
11.43,0.00
3.22,0.00
0.45,0.00
0.23,0.00
0.15,0.00
0.31,0.00
0.77,0.00
1.43,0.00
2.27,0.00
3.00,0.00
3.75,0.00
6.41,0.00
5.14,0.00
2.02,0.00
0.42,0.00
0.13,0.00
0.10,0.00
0.12,0.00
0.30,0.00
0.56,0.00
0.87,0.00
1.13,0.00
2.35,0.00
5.46,0.00
5.72,0.00
2.17,0.00
0.51,0.00
0.13,0.00
0.09,0.00
0.12,0.00
0.21,0.00
0.47,0.00
1.91,0.00
1.87,0.00
4.67,0.00
2.92,0.00
3.31,0.00
1.25,0.00
0.29,0.00
0.11,0.00
0.10,94.33
0.17,0.00
0.19,0.00
0.98,0.00
1.14,0.00
1.00,0.00
0.49,0.00
0.38,0.00
0.45,0.00
0.65,0.00
0.59,0.00
0.46,0.00
0.44,0.00
0.66,0.00
10.43,0.00
19.32,0.00
2.76,0.00
1.57,0.00
1.65,0.00
6.98,0.00
19.79,0.00
20.62,0.00
21.27,0.00
21.33,0.00
25.33,0.00
5.69,0.00
4.46,0.00
2.02,0.00
31.07,0.00
14.74,0.00
1.73,0.00
6.67,0.00
46.92,0.00
53.59,0.00
51.40,0.00
43.81,0.00
40.07,0.00
30.23,0.00
37.79,0.00
39.75,0.00
49.57,0.00
9.77,0.00
8.97,0.00
13.70,0.00
51.14,0.00
51.22,0.00
37.72,0.00
23.62,0.00
22.59,0.00
28.80,0.00
33.18,94.33
30.49,0.00
28.35,94.33
23.30,0.00
38.84,94.33
49.81,0.00
59.85,94.33
37.56,0.00
18.42,94.33
14.60,94.33
12.07,94.33
12.36,0.00
18.14,94.33
21.14,188.67
19.68,0.00
26.36,0.00
35.64,0.00
40.96,0.00
40.71,94.33
27.06,94.33
19.06,0.00
19.31,0.00
23.54,0.00
29.46,0.00
36.84,0.00
38.92,0.00
42.00,0.00
38.77,0.00
37.65,94.33
15.00,0.00
13.63,0.00
18.86,94.33
3.83,0.00
4.64,0.00
4.57,0.00
2.41,94.33
3.14,0.00
1.46,0.00
0.98,0.00
5.49,0.00
13.48,94.33
16.30,0.00
30.01,0.00
21.49,0.00
5.13,94.33
5.22,94.33
5.10,0.00
7.99,0.00
8.29,94.33
14.67,94.33
8.16,0.00
7.93,0.00
7.63,0.00
10.30,0.00
19.16,94.33
29.65,0.00
19.61,0.00
12.84,0.00
58.04,0.00
53.53,0.00
62.01,0.00
30.04,0.00
46.87,0.00
10.54,0.00
28.29,0.00
71.41,0.00
93.53,0.00
53.16,0.00
63.76,0.00
91.85,0.00
55.07,0.00
67.75,0.00
71.80,0.00
51.52,94.33
41.88,0.00
44.09,0.00
49.43,0.00
55.45,0.00
66.04,0.00
71.01,0.00
80.75,0.00
82.07,0.00
95.44,0.00
58.34,0.00
0.22,0.00
0.33,0.00
0.59,0.00
0.23,0.00
0.40,94.33
0.14,0.00
0.13,0.00
0.13,188.67
0.23,0.00
0.18,0.00
0.14,94.33
0.28,0.00
1.67,0.00
35.14,0.00
8.19,94.33
8.38,188.67
18.82,94.33
17.17,0.00
20.16,0.00
38.78,94.33
48.31,0.00
43.61,0.00
42.24,0.00
46.28,94.33
30.86,0.00
32.32,94.33
31.07,0.00
30.94,188.67
33.86,0.00
39.97,0.00
43.40,0.00
51.37,0.00
58.80,94.33
66.43,94.33
71.95,0.00
68.47,94.33
53.70,0.00
54.59,0.00
76.69,188.67
67.85,188.67
64.86,0.00
60.50,377.33
48.08,0.00
57.87,0.00
72.76,94.33
74.56,0.00
79.56,0.00
72.42,0.00
71.18,94.33
60.34,0.00
55.57,0.00
59.70,94.33
59.86,94.33
54.29,188.67
54.34,94.33
48.12,188.67
63.47,0.00
62.68,94.33
51.30,0.00
55.03,94.33
62.80,0.00
59.09,94.33
61.15,94.33
58.47,0.00
58.49,94.33
59.66,94.33
60.28,0.00
50.65,188.67
38.11,0.00
22.53,0.00
5.56,0.00
3.31,0.00
4.37,0.00
0.79,0.00
46.53,0.00
40.22,0.00
27.40,0.00
17.17,0.00
10.93,0.00
5.72,0.00
2.55,0.00
7.64,0.00
21.69,0.00
17.12,0.00
23.51,0.00
26.64,0.00
27.15,0.00
22.24,0.00
9.30,0.00
26.57,0.00
10.16,0.00
3.79,0.00
1.07,0.00
0.91,0.00
5.11,0.00
11.60,0.00
9.84,0.00
21.78,0.00
28.35,94.33
16.24,0.00
8.82,0.00
21.32,0.00
23.65,0.00
16.80,0.00
2.27,0.00
1.44,0.00
0.42,0.00
0.71,0.00
0.04,0.00
10.17,0.00
2.10,0.00
0.18,0.00
0.32,0.00
3.11,0.00
2.19,0.00
0.94,0.00
1.07,0.00
0.45,0.00
0.31,0.00
0.31,0.00
0.47,0.00
0.54,0.00
0.85,0.00
0.38,0.00
0.40,0.00
0.98,0.00
1.37,94.33
0.76,0.00
0.34,0.00
0.27,0.00
0.20,0.00
0.18,0.00
0.16,0.00
0.07,0.00
0.07,0.00
0.05,0.00
0.05,0.00
0.26,0.00
0.60,0.00
0.65,0.00
0.38,94.33
0.34,0.00
0.14,0.00
0.16,0.00
0.08,0.00
0.16,0.00
0.05,0.00
0.09,0.00
0.10,0.00
0.36,0.00
0.69,0.00
0.64,0.00
0.37,0.00
0.21,0.00
0.16,0.00
0.15,0.00
0.20,0.00
0.32,0.00
0.49,0.00
0.39,0.00
0.47,0.00
1.03,0.00
0.85,0.00
0.56,0.00
0.31,0.00
0.24,0.00
0.26,0.00
0.18,0.00
0.09,0.00
0.08,0.00
0.10,0.00
0.16,0.00
0.25,0.00
0.43,0.00
1.15,0.00
0.62,0.00
0.34,0.00
0.25,0.00
0.28,0.00
0.25,0.00
0.13,0.00
0.10,0.00
0.07,0.00
0.10,0.00
0.21,0.00
0.38,0.00
0.58,0.00
16.89,0.00
9.61,0.00
3.80,0.00
0.72,0.00
1.22,0.00
0.97,0.00
0.50,0.00
0.27,0.00
0.26,0.00
0.33,0.00
0.85,0.00
1.81,0.00
90.77,0.00
90.04,0.00
4.80,0.00
0.95,0.00
1.59,188.67
65.46,283.00
194.83,0.00
233.42,0.00
233.85,188.67
219.33,188.67
221.03,0.00
222.21,283.00
220.64,94.33
211.24,188.67
201.53,377.33
168.86,0.00
3.90,0.00
2.11,0.00
4.14,0.00
2.12,94.33
5.19,0.00
7.43,0.00
5.53,0.00
3.84,0.00
1.63,0.00
1.02,0.00
0.85,0.00
0.81,0.00
3.54,0.00
1.95,0.00
2.61,0.00
5.89,0.00
1.32,0.00
6.24,0.00
7.44,0.00
3.20,0.00
3.40,0.00
3.78,0.00
2.99,0.00
6.97,0.00
8.11,0.00
8.87,0.00
5.24,0.00
1.80,0.00
1.40,0.00
2.10,0.00
8.22,0.00
8.12,0.00
2.35,0.00
0.60,0.00
0.31,0.00
0.57,188.67
0.40,0.00
1.48,0.00
1.49,0.00
0.31,0.00
0.25,0.00
0.27,0.00
0.13,0.00
0.07,0.00
0.03,0.00
0.25,0.00
3.31,0.00
2.44,0.00
4.11,0.00
0.88,188.67
0.60,188.67
20.51,0.00
21.43,94.33
17.51,94.33
18.19,0.00
1.26,0.00
14.52,0.00
11.06,0.00
2.23,94.33
0.89,0.00
0.85,0.00
0.71,0.00
2.05,0.00
7.35,0.00
10.63,94.33
9.32,0.00
10.87,0.00
13.81,0.00
7.52,0.00
1.71,0.00
0.30,0.00
0.85,0.00
5.52,0.00
1.87,0.00
0.49,0.00
8.30,0.00
18.61,0.00
24.62,0.00
13.16,0.00
7.97,0.00
1.35,0.00
0.28,0.00
0.15,0.00
0.49,0.00
0.60,0.00
0.30,0.00
0.65,0.00
0.23,0.00
0.21,0.00
0.24,0.00
0.37,0.00
0.47,0.00
0.23,0.00
0.15,0.00
0.22,94.33
0.13,94.33
0.13,0.00
0.19,0.00
0.15,0.00
0.11,0.00
0.22,0.00
0.12,0.00
8.93,0.00
7.97,0.00
6.60,94.33
6.65,0.00
4.86,0.00
6.70,0.00
6.74,0.00
5.83,0.00
10.41,0.00
12.13,0.00
10.65,0.00
7.38,0.00
6.83,0.00
6.05,0.00
9.23,0.00
9.91,0.00
7.46,0.00
7.55,0.00
7.32,0.00
8.01,0.00
8.48,0.00
9.66,94.33
11.76,0.00
21.39,0.00
23.44,0.00
29.04,94.33
44.45,94.33
40.17,0.00
25.44,0.00
25.45,0.00
16.56,0.00
1.05,0.00
46.98,94.33
32.59,0.00
14.96,0.00
24.88,0.00
31.17,0.00
33.87,0.00
39.49,0.00
41.55,0.00
38.37,0.00
43.47,0.00
27.34,0.00
15.13,0.00
11.18,0.00
18.54,0.00
33.31,0.00
27.75,0.00
26.47,0.00
13.67,94.33
15.19,0.00
34.91,94.33
18.99,94.33
11.12,0.00
12.00,0.00
18.63,0.00
31.44,0.00
28.70,0.00
26.86,0.00
8.57,0.00
3.85,0.00
4.95,0.00
8.23,94.33
33.15,0.00
38.79,0.00
13.23,0.00
5.19,0.00
8.15,0.00
26.81,0.00
99.20,0.00
38.92,0.00
34.00,0.00
33.73,0.00
26.76,0.00
0.59,0.00
0.29,0.00
0.27,0.00
0.97,0.00
2.49,0.00
14.30,0.00
1.22,0.00
24.55,94.33
21.10,0.00
31.01,0.00
39.71,0.00
6.02,0.00
16.66,0.00
45.55,0.00
2.75,0.00
0.32,0.00
1.12,0.00
5.93,0.00
3.96,0.00
2.01,0.00
1.52,0.00
0.49,0.00
0.99,0.00
1.38,0.00
0.49,0.00
0.19,0.00
0.17,0.00
0.31,0.00
0.16,0.00
0.13,0.00
0.11,0.00
0.26,0.00
0.18,0.00
0.47,0.00
0.62,0.00
0.59,0.00
0.40,0.00
0.35,0.00
0.24,0.00
0.23,0.00
0.27,0.00
0.21,0.00
0.17,0.00
0.18,0.00
0.18,0.00
0.33,0.00
0.84,0.00
0.55,0.00
0.36,0.00
0.17,0.00
0.11,0.00
0.10,0.00
0.10,0.00
0.08,0.00
0.17,0.00
0.08,0.00
0.14,0.00
0.26,0.00
0.76,0.00
0.86,0.00
0.68,0.00
0.35,0.00
0.24,0.00
0.24,0.00
0.25,0.00
0.22,0.00
0.15,0.00
0.16,0.00
0.13,0.00
0.25,0.00
0.72,0.00
0.79,0.00
0.70,0.00
0.40,0.00
0.28,0.00
0.29,0.00
0.27,0.00
0.26,0.00
0.17,0.00
0.12,0.00
0.10,0.00
0.23,0.00
0.55,0.00
0.68,0.00
1.47,94.33
51.27,0.00
140.42,0.00
40.76,0.00
11.94,0.00
27.99,0.00
8.04,0.00
1.15,0.00
0.43,0.00
0.50,0.00
0.92,0.00
1.37,0.00
66.06,0.00
123.31,0.00
23.50,0.00
2.16,0.00
1.70,283.00
17.66,94.33
72.18,188.67
201.24,283.00
203.56,377.33
204.10,0.00
197.95,188.67
203.90,0.00
215.62,188.67
194.73,283.00
186.90,283.00
3.91,188.67
1.89,0.00
5.28,0.00
2.20,0.00
1.94,0.00
2.04,0.00
2.94,0.00
2.71,94.33
0.81,0.00
0.60,0.00
2.95,0.00
2.99,0.00
1.81,0.00
2.25,0.00
2.12,0.00
1.04,0.00
1.23,0.00
2.81,0.00
3.90,0.00
6.59,0.00
4.85,0.00
5.10,0.00
4.43,0.00
6.99,0.00
7.65,0.00
11.35,0.00
6.69,0.00
4.43,0.00
2.93,0.00
2.86,0.00
3.08,0.00
5.36,0.00
5.25,0.00
1.56,0.00
0.47,0.00
0.29,0.00
0.39,0.00
0.38,0.00
0.14,0.00
0.26,0.00
1.81,0.00
1.15,0.00
1.07,0.00
3.74,0.00
7.41,0.00
2.23,0.00
0.63,0.00
1.25,0.00
14.79,0.00
20.82,0.00
21.32,0.00
21.38,94.33
24.00,0.00
19.83,0.00
18.34,0.00
22.66,0.00
12.12,94.33
18.68,94.33
19.38,0.00
14.86,94.33
21.26,94.33
19.14,0.00
18.08,94.33
17.80,0.00
14.23,0.00
6.64,0.00
3.29,0.00
2.73,0.00
1.23,0.00
1.68,0.00
3.37,0.00
6.20,0.00
7.57,0.00
10.99,0.00
13.82,0.00
12.83,0.00
3.83,0.00
3.39,0.00
4.25,0.00
8.82,0.00
9.58,0.00
14.06,0.00
5.90,0.00
0.41,0.00
0.27,0.00
0.35,0.00
0.35,0.00
0.10,0.00
0.17,0.00
0.06,0.00
0.07,0.00
0.13,0.00
0.31,0.00
0.40,0.00
0.19,0.00
0.12,0.00
0.06,0.00
0.03,0.00
0.04,0.00
0.33,0.00
0.39,0.00
0.45,0.00
0.44,0.00
0.96,0.00
2.94,0.00
0.82,0.00
0.35,0.00
0.22,0.00
0.23,0.00
8.05,94.33
5.92,0.00
10.73,0.00
10.40,0.00
8.59,0.00
9.02,0.00
9.99,0.00
11.90,0.00
13.16,0.00
9.54,0.00
7.51,0.00
8.17,0.00
8.49,0.00
6.62,0.00
7.88,94.33
15.39,0.00
13.29,0.00
10.02,0.00
12.35,0.00
15.02,0.00
25.26,0.00
34.12,0.00
25.38,283.00
25.63,0.00
34.75,0.00
37.93,0.00
30.51,0.00
44.14,94.33
45.17,0.00
37.20,0.00
16.99,0.00
4.13,0.00
1.40,94.33
1.72,0.00
6.87,0.00
12.47,0.00
13.35,0.00
8.01,0.00
8.00,0.00
3.00,0.00
1.38,0.00
2.18,0.00
5.94,0.00
16.39,0.00
21.76,0.00
19.25,0.00
12.84,0.00
6.22,0.00
5.08,0.00
3.19,0.00
2.12,94.33
4.11,188.67
20.25,0.00
20.91,0.00
35.93,0.00
47.00,0.00
47.31,0.00
49.80,0.00
19.67,0.00
4.22,0.00
0.91,0.00
1.02,0.00
1.31,0.00
2.30,0.00
0.09,0.00
0.08,0.00
0.53,0.00
0.73,0.00
0.73,0.00
0.26,0.00
0.11,0.00
0.02,94.33
0.02,0.00
0.03,0.00
0.03,0.00
0.06,0.00
0.15,0.00
0.34,0.00
0.42,0.00
0.57,0.00
0.46,0.00
0.58,0.00
0.31,0.00
0.24,0.00
0.24,0.00
0.34,0.00
0.52,0.00
0.72,0.00
0.61,0.00
0.57,0.00
0.85,0.00
0.63,0.00
0.41,0.00
0.19,0.00
